,block_size_x,block_size_y,nvml_pwr_limit,sm__warps_active.avg.pct_of_peak_sustained_active,sm__warps_active.max.pct_of_peak_sustained_active,sm__cycles_active.avg.pct_of_peak_sustained_active,temperature,time,times,pwr_temperature,nvml_power,nvml_energy,compile_time,verification_time,benchmark_time,Joules/token,FLOPS/Watt,SM_Eff,strategy_time,framework_time,timestamp,SM_Occupancy,num_heads,dim_feature,beam_size
111,4,32,115,8.32902895088504,,100.0,36.0,0.045811840035021305,"[0.03766399994492531, 0.050592001527547836, 0.046879999339580536, 0.04646399989724159, 0.04553600028157234, 0.0453759990632534, 0.04438399896025658, 0.04428799822926521, 0.04371200129389763, 0.04543999955058098, 0.04419200122356415, 0.044544000178575516, 0.044096000492572784, 0.04416000097990036, 0.04387199878692627, 0.04371200129389763, 0.04435199871659279, 0.04473600164055824, 0.04320000112056732, 0.04371200129389763, 0.0435199998319149, 0.04412800073623657, 0.04419200122356415, 0.04374400153756142, 0.04387199878692627, 0.04374400153756142, 0.044096000492572784, 0.0435199998319149, 0.04342399910092354, 0.0435199998319149, 0.043807998299598694, 0.04307200014591217, 0.0432640016078949, 0.04399999976158142, 0.0435199998319149, 0.043296001851558685, 0.04368000105023384, 0.04323200136423111, 0.04307200014591217, 0.04310400038957596, 0.04364800080657005, 0.04358400031924248, 0.043327998369932175, 0.04339199885725975, 0.043168000876903534, 0.04339199885725975, 0.04505600035190582, 0.04364800080657005, 0.04335999861359596, 0.04383999854326248, 0.04368000105023384, 0.04342399910092354, 0.04335999861359596, 0.043327998369932175, 0.04419200122356415, 0.04320000112056732, 0.04383999854326248, 0.04879999905824661, 0.0480320006608963, 0.04787199944257736, 0.047807998955249786, 0.047968000173568726, 0.04816000163555145, 0.04816000163555145, 0.04819199815392494, 0.04848000034689903, 0.04793599992990494, 0.047968000173568726, 0.04806400090456009, 0.04816000163555145, 0.0480320006608963, 0.04809600114822388, 0.04790399968624115, 0.04790399968624115, 0.04790399968624115, 0.047807998955249786, 0.047807998955249786, 0.04841599985957146, 0.04851200059056282, 0.04790399968624115, 0.04771199822425842, 0.04848000034689903, 0.05430399999022484, 0.04864000156521797, 0.05020799860358238, 0.0488319993019104, 0.04806400090456009, 0.04816000163555145, 0.04822399839758873, 0.04816000163555145, 0.04819199815392494, 0.047807998955249786, 0.04787199944257736, 0.048287998884916306, 0.04758400097489357, 0.048448000103235245, 0.04787199944257736, 0.047968000173568726, 0.04838399961590767, 0.04793599992990494]",36.0,36.621,0.0016776753939225153,950.3328109858558,0,7624.906720942818,4.6602094275625425e-05,6328299287.490382,,0,54.2770940810442,2025-02-13 02:13:50.449348+00:00,8.32902895088504,16,4096,4
112,4,32,135,8.32903261120299,,100.0,36.0,0.04366016015410423,"[0.037728000432252884, 0.05040000006556511, 0.046560000628232956, 0.04531199857592583, 0.04556800052523613, 0.04521600157022476, 0.044576000422239304, 0.04438399896025658, 0.04396799951791763, 0.044319998472929, 0.04396799951791763, 0.04399999976158142, 0.04358400031924248, 0.043935999274253845, 0.043935999274253845, 0.04435199871659279, 0.043776001781225204, 0.043776001781225204, 0.04390399903059006, 0.0435199998319149, 0.04368000105023384, 0.043616000562906265, 0.043487999588251114, 0.043168000876903534, 0.043296001851558685, 0.043935999274253845, 0.043616000562906265, 0.0435199998319149, 0.04335999861359596, 0.0435199998319149, 0.04339199885725975, 0.043136000633239746, 0.04390399903059006, 0.043327998369932175, 0.043455999344587326, 0.04355200007557869, 0.04303999990224838, 0.04297599941492081, 0.043455999344587326, 0.042688000947237015, 0.04339199885725975, 0.043296001851558685, 0.04310400038957596, 0.0435199998319149, 0.04342399910092354, 0.04342399910092354, 0.04291199892759323, 0.043296001851558685, 0.0432640016078949, 0.043455999344587326, 0.04294399917125702, 0.043616000562906265, 0.04307200014591217, 0.04339199885725975, 0.043296001851558685, 0.04364800080657005, 0.04396799951791763, 0.04364800080657005, 0.04335999861359596, 0.044064000248909, 0.043327998369932175, 0.04374400153756142, 0.04374400153756142, 0.043487999588251114, 0.04297599941492081, 0.0432640016078949, 0.04320000112056732, 0.0432640016078949, 0.043007999658584595, 0.043296001851558685, 0.043136000633239746, 0.04335999861359596, 0.04374400153756142, 0.043327998369932175, 0.04364800080657005, 0.044256001710891724, 0.04364800080657005, 0.043776001781225204, 0.043168000876903534, 0.043455999344587326, 0.04310400038957596, 0.04355200007557869, 0.0432640016078949, 0.04320000112056732, 0.04320000112056732, 0.043455999344587326, 0.04358400031924248, 0.043487999588251114, 0.043327998369932175, 0.04755200073122978, 0.04374400153756142, 0.04371200129389763, 0.043327998369932175, 0.04355200007557869, 0.04358400031924248, 0.04467200115323067, 0.042847998440265656, 0.04310400038957596, 0.043776001781225204, 0.04412800073623657]",36.0,36.798,0.0016066065733507276,950.0878269900568,0,7999.0861879778095,4.4627960370853546e-05,6608233886.319542,,0,54.70646399771795,2025-02-13 02:13:59.453252+00:00,8.32903261120299,16,4096,4
113,4,32,150,8.329044131982624,,100.0,36.0,0.044654720053076746,"[0.03750399872660637, 0.05040000006556511, 0.04662400111556053, 0.04560000076889992, 0.04460800066590309, 0.04508800059556961, 0.04527999833226204, 0.04387199878692627, 0.04460800066590309, 0.04419200122356415, 0.043776001781225204, 0.0432640016078949, 0.043616000562906265, 0.04371200129389763, 0.0435199998319149, 0.04368000105023384, 0.043776001781225204, 0.044224001467227936, 0.04364800080657005, 0.04416000097990036, 0.04368000105023384, 0.043455999344587326, 0.04355200007557869, 0.043168000876903534, 0.04358400031924248, 0.043807998299598694, 0.043296001851558685, 0.043487999588251114, 0.0432640016078949, 0.04307200014591217, 0.043807998299598694, 0.0432640016078949, 0.043616000562906265, 0.04342399910092354, 0.04358400031924248, 0.043455999344587326, 0.043327998369932175, 0.04364800080657005, 0.043168000876903534, 0.04307200014591217, 0.043168000876903534, 0.04335999861359596, 0.043935999274253845, 0.04323200136423111, 0.043136000633239746, 0.04374400153756142, 0.04358400031924248, 0.04323200136423111, 0.04291199892759323, 0.04342399910092354, 0.04323200136423111, 0.043327998369932175, 0.043168000876903534, 0.043487999588251114, 0.04335999861359596, 0.04339199885725975, 0.04339199885725975, 0.043327998369932175, 0.04320000112056732, 0.04323200136423111, 0.043327998369932175, 0.0432640016078949, 0.043487999588251114, 0.04416000097990036, 0.043327998369932175, 0.04335999861359596, 0.042847998440265656, 0.04342399910092354, 0.04342399910092354, 0.04428799822926521, 0.043616000562906265, 0.04297599941492081, 0.043487999588251114, 0.04339199885725975, 0.043296001851558685, 0.04335999861359596, 0.043168000876903534, 0.048287998884916306, 0.04841599985957146, 0.04761600121855736, 0.047968000173568726, 0.04793599992990494, 0.04793599992990494, 0.04816000163555145, 0.047968000173568726, 0.047968000173568726, 0.0480320006608963, 0.047520000487565994, 0.04819199815392494, 0.04841599985957146, 0.04831999912858009, 0.04851200059056282, 0.047775998711586, 0.047520000487565994, 0.048448000103235245, 0.04848000034689903, 0.047807998955249786, 0.04873599857091904, 0.048128001391887665, 0.04838399961590767]",36.0,36.713,0.0016394087373086065,956.4170720404945,0,7827.537938021123,4.553913159190573e-05,6476012819.981366,,0,52.61472292477265,2025-02-13 02:14:08.289845+00:00,8.329044131982624,16,4096,4
114,4,32,165,8.329036995375578,,100.0,36.0,0.04443647991865873,"[0.037408001720905304, 0.051072001457214355, 0.047231998294591904, 0.0469760000705719, 0.045471999794244766, 0.0451200008392334, 0.044895999133586884, 0.044544000178575516, 0.04438399896025658, 0.04438399896025658, 0.04438399896025658, 0.04387199878692627, 0.04342399910092354, 0.04460800066590309, 0.04371200129389763, 0.043807998299598694, 0.04374400153756142, 0.0435199998319149, 0.04371200129389763, 0.04358400031924248, 0.04371200129389763, 0.04339199885725975, 0.0435199998319149, 0.043327998369932175, 0.04412800073623657, 0.04412800073623657, 0.04428799822926521, 0.04374400153756142, 0.04358400031924248, 0.04371200129389763, 0.04364800080657005, 0.04374400153756142, 0.043487999588251114, 0.043327998369932175, 0.0435199998319149, 0.043487999588251114, 0.04368000105023384, 0.04281599819660187, 0.043327998369932175, 0.04371200129389763, 0.043168000876903534, 0.0435199998319149, 0.043455999344587326, 0.0435199998319149, 0.04323200136423111, 0.042847998440265656, 0.04387199878692627, 0.043487999588251114, 0.04307200014591217, 0.04303999990224838, 0.04323200136423111, 0.04339199885725975, 0.043455999344587326, 0.04339199885725975, 0.0435199998319149, 0.04320000112056732, 0.04307200014591217, 0.043455999344587326, 0.043327998369932175, 0.04307200014591217, 0.0432640016078949, 0.04307200014591217, 0.04390399903059006, 0.04310400038957596, 0.04307200014591217, 0.043168000876903534, 0.04310400038957596, 0.043807998299598694, 0.04294399917125702, 0.043007999658584595, 0.0432640016078949, 0.04374400153756142, 0.04342399910092354, 0.04342399910092354, 0.043136000633239746, 0.04358400031924248, 0.04396799951791763, 0.045343998819589615, 0.04390399903059006, 0.04355200007557869, 0.0435199998319149, 0.04297599941492081, 0.04310400038957596, 0.04787199944257736, 0.04790399968624115, 0.047807998955249786, 0.047807998955249786, 0.04819199815392494, 0.04755200073122978, 0.048576001077890396, 0.047807998955249786, 0.048928000032901764, 0.04816000163555145, 0.0480320006608963, 0.04809600114822388, 0.04787199944257736, 0.047648001462221146, 0.04742399975657463, 0.04787199944257736, 0.04822399839758873]",36.0,36.67,0.0016294857186172158,956.2847900087945,0,7859.608386002947,4.526349218381155e-05,6515449554.850632,,0,50.948854943271726,2025-02-13 02:14:17.156711+00:00,8.329036995375578,16,4096,4
115,4,32,185,8.329050994865087,,100.0,36.0,0.04565952010452747,"[0.03791999816894531, 0.0506879985332489, 0.04713600128889084, 0.04508800059556961, 0.04473600164055824, 0.04521600157022476, 0.04508800059556961, 0.04403200000524521, 0.04435199871659279, 0.044319998472929, 0.04396799951791763, 0.04374400153756142, 0.044863998889923096, 0.04403200000524521, 0.043807998299598694, 0.04368000105023384, 0.04419200122356415, 0.043776001781225204, 0.0435199998319149, 0.043776001781225204, 0.04335999861359596, 0.04399999976158142, 0.0435199998319149, 0.043776001781225204, 0.04383999854326248, 0.04396799951791763, 0.043776001781225204, 0.04412800073623657, 0.043807998299598694, 0.0435199998319149, 0.0432640016078949, 0.04371200129389763, 0.043487999588251114, 0.04403200000524521, 0.043327998369932175, 0.04339199885725975, 0.04358400031924248, 0.04390399903059006, 0.04374400153756142, 0.043136000633239746, 0.04374400153756142, 0.04358400031924248, 0.04374400153756142, 0.043935999274253845, 0.04387199878692627, 0.04335999861359596, 0.044064000248909, 0.044576000422239304, 0.04383999854326248, 0.04342399910092354, 0.04371200129389763, 0.0435199998319149, 0.043487999588251114, 0.04310400038957596, 0.043168000876903534, 0.043168000876903534, 0.045024000108242035, 0.04374400153756142, 0.0435199998319149, 0.043007999658584595, 0.04303999990224838, 0.04841599985957146, 0.048287998884916306, 0.04806400090456009, 0.047839999198913574, 0.04806400090456009, 0.04790399968624115, 0.04816000163555145, 0.04841599985957146, 0.048928000032901764, 0.04806400090456009, 0.04851200059056282, 0.048608001321554184, 0.04790399968624115, 0.04819199815392494, 0.04831999912858009, 0.048287998884916306, 0.0490880012512207, 0.04806400090456009, 0.04819199815392494, 0.04982399940490723, 0.04864000156521797, 0.04854400083422661, 0.04771199822425842, 0.048128001391887665, 0.04854400083422661, 0.04787199944257736, 0.04816000163555145, 0.04851200059056282, 0.04806400090456009, 0.04831999912858009, 0.04819199815392494, 0.0496320016682148, 0.04896000027656555, 0.048287998884916306, 0.04864000156521797, 0.04950400069355965, 0.04825599864125252, 0.04867200180888176, 0.04831999912858009]",36.0,36.576,0.0016700426073431968,953.1695939949714,0,7650.056051963475,4.639007242619991e-05,6357222236.916391,,0,56.86289805453271,2025-02-13 02:14:25.816823+00:00,8.329050994865087,16,4096,4
116,4,32,200,8.32903356942946,,100.0,36.0,0.04369183998554945,"[0.03791999816894531, 0.050655998289585114, 0.04678399860858917, 0.045471999794244766, 0.04527999833226204, 0.04467200115323067, 0.04403200000524521, 0.04438399896025658, 0.04412800073623657, 0.04396799951791763, 0.04339199885725975, 0.04412800073623657, 0.043935999274253845, 0.04368000105023384, 0.04339199885725975, 0.04419200122356415, 0.04383999854326248, 0.04396799951791763, 0.04396799951791763, 0.04358400031924248, 0.043616000562906265, 0.04383999854326248, 0.04355200007557869, 0.04390399903059006, 0.04323200136423111, 0.04451199993491173, 0.04419200122356415, 0.0435199998319149, 0.04358400031924248, 0.043296001851558685, 0.04368000105023384, 0.04355200007557869, 0.043776001781225204, 0.044096000492572784, 0.04323200136423111, 0.043296001851558685, 0.04358400031924248, 0.04342399910092354, 0.04335999861359596, 0.04307200014591217, 0.04323200136423111, 0.043296001851558685, 0.043455999344587326, 0.04339199885725975, 0.04339199885725975, 0.043487999588251114, 0.04303999990224838, 0.04342399910092354, 0.04371200129389763, 0.043455999344587326, 0.04342399910092354, 0.04390399903059006, 0.04368000105023384, 0.04444799944758415, 0.04307200014591217, 0.043487999588251114, 0.04339199885725975, 0.0435199998319149, 0.04396799951791763, 0.04371200129389763, 0.04364800080657005, 0.04320000112056732, 0.04396799951791763, 0.043776001781225204, 0.043616000562906265, 0.04355200007557869, 0.043616000562906265, 0.04403200000524521, 0.04368000105023384, 0.043136000633239746, 0.043455999344587326, 0.043455999344587326, 0.04374400153756142, 0.043487999588251114, 0.04368000105023384, 0.043616000562906265, 0.04291199892759323, 0.04383999854326248, 0.043455999344587326, 0.044064000248909, 0.04335999861359596, 0.0435199998319149, 0.04323200136423111, 0.043455999344587326, 0.043776001781225204, 0.04339199885725975, 0.043616000562906265, 0.04339199885725975, 0.04355200007557869, 0.04307200014591217, 0.04303999990224838, 0.043487999588251114, 0.04320000112056732, 0.04396799951791763, 0.043776001781225204, 0.0435199998319149, 0.04339199885725975, 0.043616000562906265, 0.04335999861359596, 0.043327998369932175]",36.0,36.657,0.001601611778350286,953.6415449692868,0,7992.546988010872,4.4489216065285726e-05,6628842359.623312,,0,51.74520501168445,2025-02-13 02:14:34.814780+00:00,8.32903356942946,16,4096,4
117,4,32,215,8.329027459730296,,100.0,36.0,0.04400704007595777,"[0.03791999816894531, 0.0506879985332489, 0.04694399982690811, 0.04531199857592583, 0.04527999833226204, 0.045632001012563705, 0.045471999794244766, 0.044576000422239304, 0.04419200122356415, 0.04390399903059006, 0.04399999976158142, 0.043487999588251114, 0.043487999588251114, 0.04396799951791763, 0.04399999976158142, 0.04390399903059006, 0.04467200115323067, 0.044064000248909, 0.043455999344587326, 0.043487999588251114, 0.04396799951791763, 0.043807998299598694, 0.044096000492572784, 0.043487999588251114, 0.043487999588251114, 0.04399999976158142, 0.0435199998319149, 0.0435199998319149, 0.04419200122356415, 0.04387199878692627, 0.04505600035190582, 0.043935999274253845, 0.04387199878692627, 0.04342399910092354, 0.04358400031924248, 0.04371200129389763, 0.043487999588251114, 0.043327998369932175, 0.043487999588251114, 0.043776001781225204, 0.04383999854326248, 0.04310400038957596, 0.043487999588251114, 0.043807998299598694, 0.0435199998319149, 0.04320000112056732, 0.04323200136423111, 0.0435199998319149, 0.04355200007557869, 0.0435199998319149, 0.0435199998319149, 0.04307200014591217, 0.04371200129389763, 0.043616000562906265, 0.043616000562906265, 0.04374400153756142, 0.04320000112056732, 0.043487999588251114, 0.043327998369932175, 0.043487999588251114, 0.043935999274253845, 0.043168000876903534, 0.043296001851558685, 0.04323200136423111, 0.04310400038957596, 0.0435199998319149, 0.04374400153756142, 0.043776001781225204, 0.04339199885725975, 0.04355200007557869, 0.044224001467227936, 0.0435199998319149, 0.043168000876903534, 0.043168000876903534, 0.04320000112056732, 0.043616000562906265, 0.04368000105023384, 0.043487999588251114, 0.04355200007557869, 0.04335999861359596, 0.04364800080657005, 0.0432640016078949, 0.043136000633239746, 0.0435199998319149, 0.043935999274253845, 0.044096000492572784, 0.0435199998319149, 0.04323200136423111, 0.04335999861359596, 0.04323200136423111, 0.0432640016078949, 0.043296001851558685, 0.04364800080657005, 0.043487999588251114, 0.048448000103235245, 0.04899200052022934, 0.04758400097489357, 0.047807998955249786, 0.04790399968624115, 0.04800000041723251]",36.0,36.774,0.001618314891753271,956.3546840217896,0,7944.85715101473,4.4953191437590865e-05,6560424089.3425865,,0,50.22123898379505,2025-02-13 02:14:43.766235+00:00,8.329027459730296,16,4096,4
118,4,32,235,8.329033115585945,,100.0,36.0,0.04518400005996227,"[0.03814399987459183, 0.0504320003092289, 0.04608000069856644, 0.04527999833226204, 0.044863998889923096, 0.04521600157022476, 0.044576000422239304, 0.04435199871659279, 0.04371200129389763, 0.044415999203920364, 0.044096000492572784, 0.04416000097990036, 0.04428799822926521, 0.0435199998319149, 0.04383999854326248, 0.04416000097990036, 0.04416000097990036, 0.04355200007557869, 0.04371200129389763, 0.043136000633239746, 0.04355200007557869, 0.0432640016078949, 0.043616000562906265, 0.043487999588251114, 0.04358400031924248, 0.04396799951791763, 0.04399999976158142, 0.04339199885725975, 0.04374400153756142, 0.043455999344587326, 0.04310400038957596, 0.043168000876903534, 0.04355200007557869, 0.043935999274253845, 0.04355200007557869, 0.04355200007557869, 0.04307200014591217, 0.04303999990224838, 0.04323200136423111, 0.04307200014591217, 0.042847998440265656, 0.043007999658584595, 0.04342399910092354, 0.04358400031924248, 0.04399999976158142, 0.04444799944758415, 0.0432640016078949, 0.04396799951791763, 0.04390399903059006, 0.043296001851558685, 0.043296001851558685, 0.04339199885725975, 0.04355200007557869, 0.044064000248909, 0.04323200136423111, 0.0435199998319149, 0.04339199885725975, 0.04339199885725975, 0.04403200000524521, 0.04473600164055824, 0.043776001781225204, 0.04323200136423111, 0.043296001851558685, 0.04383999854326248, 0.04358400031924248, 0.04339199885725975, 0.04294399917125702, 0.043935999274253845, 0.04793599992990494, 0.04831999912858009, 0.047839999198913574, 0.047839999198913574, 0.04816000163555145, 0.04806400090456009, 0.04806400090456009, 0.04819199815392494, 0.047775998711586, 0.04835199937224388, 0.04870399832725525, 0.0480320006608963, 0.04790399968624115, 0.04806400090456009, 0.04822399839758873, 0.04915200173854828, 0.04835199937224388, 0.047968000173568726, 0.04838399961590767, 0.047680001705884933, 0.04793599992990494, 0.04816000163555145, 0.048128001391887665, 0.04848000034689903, 0.048928000032901764, 0.04787199944257736, 0.04912000149488449, 0.04816000163555145, 0.04873599857091904, 0.04819199815392494, 0.047775998711586, 0.04851200059056282]",36.0,36.724,0.0016593372182020544,953.0341689824127,0,7732.916656997986,4.609270050561262e-05,6398236526.933134,,0,54.85579604282975,2025-02-13 02:14:52.507066+00:00,8.329033115585945,16,4096,4
119,4,32,250,8.329051169906512,,100.0,36.0,0.04519519992172718,"[0.037696000188589096, 0.05084799975156784, 0.04678399860858917, 0.04572800174355507, 0.04492799937725067, 0.04585599899291992, 0.0451200008392334, 0.04476799815893173, 0.04473600164055824, 0.04543999955058098, 0.044096000492572784, 0.044319998472929, 0.04396799951791763, 0.043616000562906265, 0.04428799822926521, 0.04390399903059006, 0.04358400031924248, 0.043296001851558685, 0.04342399910092354, 0.04399999976158142, 0.04412800073623657, 0.043327998369932175, 0.04364800080657005, 0.043296001851558685, 0.04371200129389763, 0.04416000097990036, 0.0432640016078949, 0.04364800080657005, 0.0432640016078949, 0.043327998369932175, 0.043455999344587326, 0.04335999861359596, 0.04364800080657005, 0.04342399910092354, 0.04416000097990036, 0.043455999344587326, 0.043935999274253845, 0.043487999588251114, 0.04358400031924248, 0.0432640016078949, 0.04390399903059006, 0.04342399910092354, 0.04374400153756142, 0.04320000112056732, 0.042847998440265656, 0.0435199998319149, 0.04307200014591217, 0.04323200136423111, 0.043007999658584595, 0.0432640016078949, 0.04374400153756142, 0.04355200007557869, 0.043168000876903534, 0.04412800073623657, 0.04335999861359596, 0.043327998369932175, 0.043455999344587326, 0.0435199998319149, 0.044576000422239304, 0.04387199878692627, 0.04368000105023384, 0.0432640016078949, 0.04355200007557869, 0.04339199885725975, 0.043455999344587326, 0.043327998369932175, 0.043296001851558685, 0.04355200007557869, 0.04339199885725975, 0.047775998711586, 0.048928000032901764, 0.048287998884916306, 0.04825599864125252, 0.04809600114822388, 0.0496320016682148, 0.04819199815392494, 0.04800000041723251, 0.048767998814582825, 0.04787199944257736, 0.04790399968624115, 0.04879999905824661, 0.04806400090456009, 0.047968000173568726, 0.04771199822425842, 0.04896000027656555, 0.0480320006608963, 0.04870399832725525, 0.047968000173568726, 0.048448000103235245, 0.047775998711586, 0.0480320006608963, 0.04774399846792221, 0.04825599864125252, 0.048287998884916306, 0.04825599864125252, 0.04793599992990494, 0.049056001007556915, 0.04809600114822388, 0.04806400090456009, 0.04886399954557419]",36.0,36.761,0.001661420744322613,952.2760250256397,0,7729.359727993142,4.615057623118369e-05,6390212735.864597,,0,50.8557980065234,2025-02-13 02:15:01.239582+00:00,8.329051169906512,16,4096,4
120,4,64,100,16.651499629079105,,100.0,36.0,0.060985919944942,"[0.05379199981689453, 0.06675200164318085, 0.06351999938488007, 0.06188800185918808, 0.06195199862122536, 0.0613120011985302, 0.060896001756191254, 0.06003199890255928, 0.06038400158286095, 0.06022400036454201, 0.059007998555898666, 0.059039998799562454, 0.0594559982419014, 0.059487998485565186, 0.06047999858856201, 0.05955199897289276, 0.05961599946022034, 0.05926400050520897, 0.05910399928689003, 0.05987200140953064, 0.05939200147986412, 0.0594559982419014, 0.05801599845290184, 0.059007998555898666, 0.05926400050520897, 0.05859199911355972, 0.05920000001788139, 0.05958399921655655, 0.05897599831223488, 0.05955199897289276, 0.05897599831223488, 0.05926400050520897, 0.05897599831223488, 0.05955199897289276, 0.05817599967122078, 0.05942400172352791, 0.05955199897289276, 0.0589120015501976, 0.058880001306533813, 0.05907199904322624, 0.058880001306533813, 0.05926400050520897, 0.059647999703884125, 0.05859199911355972, 0.05942400172352791, 0.058687999844551086, 0.05920000001788139, 0.05881600081920624, 0.05923200026154518, 0.05817599967122078, 0.05737600103020668, 0.059039998799562454, 0.05843200162053108, 0.05929600074887276, 0.057631999254226685, 0.05897599831223488, 0.05929600074887276, 0.06230400130152702, 0.05958399921655655, 0.05987200140953064, 0.059808000922203064, 0.059647999703884125, 0.05939200147986412, 0.0597120001912117, 0.058880001306533813, 0.060256000608205795, 0.058111999183893204, 0.05955199897289276, 0.05923200026154518, 0.059647999703884125, 0.06425599753856659, 0.06499200314283371, 0.06534399837255478, 0.06419199705123901, 0.06467200070619583, 0.06438399851322174, 0.063680000603199, 0.06467200070619583, 0.0642239972949028, 0.06304000318050385, 0.06473600119352341, 0.06585600227117538, 0.06473600119352341, 0.06464000046253204, 0.06431999802589417, 0.06307200342416763, 0.06492800265550613, 0.06511999666690826, 0.0644799992442131, 0.0644799992442131, 0.06457599997520447, 0.06451199948787689, 0.06454399973154068, 0.06419199705123901, 0.06451199948787689, 0.06550399959087372, 0.06489600241184235, 0.06480000168085098, 0.06355199962854385, 0.06425599753856659]",36.0,36.966,0.002254405516684726,955.5971599766053,0,8307.693244016264,6.262237546346461e-05,4709371016.627415,,0,55.25382503401488,2025-02-13 02:15:10.558150+00:00,16.651499629079105,16,4096,4
121,4,64,115,16.651266888423475,,100.0,36.0,0.06037792008370161,"[0.05398400127887726, 0.06649599969387054, 0.06348799914121628, 0.06015999987721443, 0.059647999703884125, 0.06060799956321716, 0.06032000109553337, 0.05939200147986412, 0.06035200133919716, 0.06022400036454201, 0.05955199897289276, 0.060095999389886856, 0.05846399813890457, 0.059647999703884125, 0.0589120015501976, 0.05990400165319443, 0.05875200033187866, 0.05990400165319443, 0.05913599953055382, 0.057760000228881836, 0.05987200140953064, 0.05974400043487549, 0.058687999844551086, 0.05951999872922897, 0.058880001306533813, 0.05907199904322624, 0.058848001062870026, 0.057631999254226685, 0.058559998869895935, 0.059647999703884125, 0.059328000992536545, 0.05923200026154518, 0.05846399813890457, 0.059647999703884125, 0.05936000123620033, 0.05907199904322624, 0.0589120015501976, 0.05910399928689003, 0.0586559996008873, 0.058687999844551086, 0.05987200140953064, 0.05804799869656563, 0.05987200140953064, 0.05936000123620033, 0.058880001306533813, 0.05827200040221214, 0.05756799876689911, 0.058848001062870026, 0.05942400172352791, 0.058848001062870026, 0.05830400064587593, 0.059328000992536545, 0.05788800120353699, 0.05967999994754791, 0.05955199897289276, 0.05881600081920624, 0.059167999774217606, 0.05951999872922897, 0.05878400057554245, 0.059808000922203064, 0.0597120001912117, 0.05955199897289276, 0.05939200147986412, 0.05951999872922897, 0.0586559996008873, 0.0589120015501976, 0.059007998555898666, 0.058079998940229416, 0.05958399921655655, 0.05875200033187866, 0.059328000992536545, 0.05801599845290184, 0.05881600081920624, 0.060416001826524734, 0.058880001306533813, 0.0586559996008873, 0.05990400165319443, 0.060127999633550644, 0.05958399921655655, 0.05795200169086456, 0.0629120022058487, 0.06444799900054932, 0.06441599875688553, 0.06492800265550613, 0.06435199826955795, 0.06451199948787689, 0.07459200173616409, 0.06611199676990509, 0.0647680014371872, 0.06393600255250931, 0.06431999802589417, 0.06281600147485733, 0.06355199962854385, 0.06419199705123901, 0.06454399973154068, 0.06428799778223038, 0.06345599889755249, 0.06611199676990509, 0.06428799778223038, 0.06483200192451477]",36.0,36.974,0.0022324132171747833,952.0451739663258,0,8390.773363993503,6.20114782548551e-05,4755764711.622728,,0,51.070586079731584,2025-02-13 02:15:19.952062+00:00,16.651266888423475,16,4096,4
122,4,64,135,16.65139733355393,,100.0,36.0,0.06036415994167328,"[0.05363199859857559, 0.06579200178384781, 0.06207999959588051, 0.061535999178886414, 0.06115199998021126, 0.06028800085186958, 0.059967998415231705, 0.06028800085186958, 0.060127999633550644, 0.06028800085186958, 0.05859199911355972, 0.05897599831223488, 0.06022400036454201, 0.05958399921655655, 0.05852799862623215, 0.05929600074887276, 0.05897599831223488, 0.05974400043487549, 0.059808000922203064, 0.06032000109553337, 0.05920000001788139, 0.05929600074887276, 0.058240000158548355, 0.05990400165319443, 0.059487998485565186, 0.060736000537872314, 0.05923200026154518, 0.05955199897289276, 0.059487998485565186, 0.05827200040221214, 0.05801599845290184, 0.05907199904322624, 0.059487998485565186, 0.05955199897289276, 0.058848001062870026, 0.057792000472545624, 0.0597120001912117, 0.05852799862623215, 0.05862399935722351, 0.05936000123620033, 0.0597120001912117, 0.06006399914622307, 0.05955199897289276, 0.05967999994754791, 0.059487998485565186, 0.059328000992536545, 0.059647999703884125, 0.05951999872922897, 0.05967999994754791, 0.059039998799562454, 0.0589120015501976, 0.058559998869895935, 0.0589120015501976, 0.05907199904322624, 0.058720000088214874, 0.05987200140953064, 0.059487998485565186, 0.0586559996008873, 0.05939200147986412, 0.05859199911355972, 0.059808000922203064, 0.05951999872922897, 0.05987200140953064, 0.05942400172352791, 0.05833600088953972, 0.0597120001912117, 0.058848001062870026, 0.05897599831223488, 0.060127999633550644, 0.05974400043487549, 0.05990400165319443, 0.05814399942755699, 0.05951999872922897, 0.05814399942755699, 0.058880001306533813, 0.05926400050520897, 0.06063999980688095, 0.05999999865889549, 0.05907199904322624, 0.05936000123620033, 0.05999999865889549, 0.05984000116586685, 0.05987200140953064, 0.06492800265550613, 0.06415999680757523, 0.0647680014371872, 0.06415999680757523, 0.06364800035953522, 0.06403200328350067, 0.06444799900054932, 0.06480000168085098, 0.06467200070619583, 0.06310400366783142, 0.07155200093984604, 0.06473600119352341, 0.06531199812889099, 0.06518399715423584, 0.06460800021886826, 0.06355199962854385, 0.06425599753856659]",36.0,37.084,0.0022385445072770124,949.4360819808207,0,8392.911321017891,6.21817918688059e-05,4742738849.054388,,0,51.80815898347646,2025-02-13 02:15:29.346241+00:00,16.65139733355393,16,4096,4
