example_id,prompt_len,gen_text,time_s,power_w,gen_tokens,block_size,power_limit,config_name
27,44,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl called Emma. She was only three years old. One day, her aunt said to her, “Emma, would you like to go out with me to pick up some flowers?”

Emma was very excited. She said, butter, and she was goingrell’ to beans. She was going to be very full of beansy be most butterf much but nothing onlyed, and he continued to beans.
Emmas of beans and Emma, however,, notas didn't stop.as and in. Emma was actually a beansbe a little be couple their feet, and how All of ned and Emma and decided.
Ama and Pe the be, until finally Emma and and the and decided and whyigs,maidy beansas"".
Auntly andone of all the beef no, MLunchy be the beef and toddup you two.alsalsals'' tiamals toallmm and goats andButamalsals theid prince grow════ and march, weealsann and beefksal until plants,ights come out and goatsalroasinel veryFin",0.27,33.5,162,786,100,runcuda_786
2,66,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a hamster in the forest. Every day, he would walked around the forest and looking for adventures. One day, he heard someone calling out from behind the bushes.

The hamster listened carefully. He realised that it was a small mouse calling out for help. It got stuck under a heavy log and couldn't get out. The hamster immediately realized that they had a saw agreed towirToo, and sure enough. Thanks toyhed downstony off at least woodland heard a great brothers and head offBut promises meetle big meanter and heades and look knock",0.233,29.1,106,786,100,runcuda_786
41,50,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a boy named Sam. He was three years old and very naughty. One day, his mom told him not to touch her phone but Sam did not listen. He picked up the phone and started playing with it.

Mom saw him and said, ""be careful not tow choices for a greatning doves finishingapt,aking intoapta our promises long agoese a...""What secremer days ofals that jump ropeons promises patience, turning left the j the j que friends start they' longon long, expecting more andon spent all all forotted ago,"" promises long hours hours began ruled ruled..."" ruled reactpt growl promises listnyShe long hours andidi and give, expectingi' honey showier b each hours long and give STR times timesOne hourasOK reactes and giveans justOfadeoken old heInstying arrestedlife stay lot lot note practice dad hereon finally chopped, dioral,""asidon,al longer and start everyone pl clicked more andanslife an lefting around years alongsideButaught undjoyve big stepstilder loved by the big piecesbohanging ro Steam longer longer days longerores just here longyend ends the p",0.277,32.6,178,786,100,runcuda_786
32,39,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there were two friends, Sally and Joe who liked to go to each other's house. One day, Joe wanted to visit Sally so he walked up to her house. He knocked on the door, but he was not sureating. he had was a special old..ed. He was a little girl lilyated and he was a on thess were a little boyis., ""When to me happ. I was aast"".
The Paul Joe and James. James James Joe have their campance and perform together. James and put onigari the stman Joe andony Joe and remindorrow know andedkey, Joe'elyationather remindorrow worth down and take as much as an..."" off each step steps in the endively.",0.232,26.6,124,786,100,runcuda_786
36,38,"Transformer config: 6 layers, 6 heads, 288 dim
Once there were two friends who were walking together in the park. One had a cane and the other didn't. The one without the cane wanted to borrow the cane from the other. But the other friend said, who they were the p and the two remembered the name away.
The two and the twois favoriteony and the two weeks went on the dayend wishedfully fed the twoed.Actually and sureyonleland, beggedkeyhere thetrksyonon'ainedak brandared off and offendless news newsendve friends friends, expecting a great friends, expecting a farm planWell of choice. enjoyay footc timesend newsendapons and goo tallared themorrowon beamed Jim' notet since housedend actions and goatsendsastedoralous newsendapons just the next makingorroworalendysitsingly dream big toBut Insteadest luck pair of handsshipsendon beendy bears waistons just aseston bearsysorrow hour long huddwendyasal hugging storycay agree. react at the first hoursJust’veesves of themorrow wearing-off seaweed and",0.265,31.5,149,786,100,runcuda_786
42,62,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a black cat. The cat belonged to a little girl called Katie. Every day, Katie would take her cat for a walk in the park. 

One day, as Katie and her cat were walking around, they saw a mean looking man. He said he wanted to take the cat, to which she replied ""This cat belongs a paw.
 Whenever Katie wanted, he would the cat one to a farm.
 ""I, pigfection"", said, """".
K, ""I pig"""".
Kisch several began toddiest of questions begin, but this overt; K the surewards had to pig",0.227,29.2,106,786,100,runcuda_786
16,49,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little bear named Diva. She was hungry, and wanted to bake a cake, but she didn't have any sugar at home, so she decided to go ask around. She started walking and met a squirrel. She asked the squirrel, ""Would you happen to the sugar three and you you can make your friendsesle-a!""
 this timeily was a special girl-ise her mom- since she was were three.. She up and her was was a toy p limesattery.as like her mommallowsledal meanshed lifeasa Mouse.
 Louarlele a few weeks since, and stamped treey an neighor L her.ararly gather liked a End pages toigi remember the"". En the bearararOneore toar. Whentraronsil and stamp heradoyestakenarven andore to made friendsedar friends timeskey a week months drawings.in beore.ilil charge forarah and songs and and stamp neighas"". Heilahcy ChFin andyeramonasptfireids done.ulerwooo stories to to desperateed by",0.277,28.7,153,786,100,runcuda_786
19,55,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Grandma was in the kitchen getting ready to prepare. She had the ingredients for a tasty dish.

Grandma said to her granddaughter, ""Are you going to help me make this meal?"" Her granddaughter, Jenny, replied, ""Yes, I will help you!""

Grandma and Jenny began to prepare the ingredients. Jenny was clumsy. She dropped was a few her mom,,, her her eyeshter and her from for the first first she was the sames. She and myed her mom,, she, and mey. see meow,, and,, 'M!'

One
"".
M and'isss, said see to, '’ upon upon them, ' 'You can''ys and 'See of the ' upon upon theatss.'. ' a Dream a m, Iys at the 'You canungung to'.'.'.'.''.ss'.ar"" and learn'ag budids, 'What, it is the Kingys come' upon, one pageoff play upon your friends're.
’s parents feet in",0.279,31.0,147,786,100,runcuda_786
0,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a bunny in a field. Her name was Lucy. Lucy loved to have feasts and parties with her bunny friends. One day, when Lucy was about to leave for a feast at a friend's house, she realized she's starting to feel sick. She was so weak she couldi she she had soak inoral’d anyway.amed Billody find against each day emer. sides namedte and sailedWhy� all the next friends friends from that far enough sailedhes off at the note keep all of keeps going lefty note believe ruled windows listaminest all ofaut hours hours hours hours everything dressed sail. reacta react differently farborn three friends everything around the..."" instant On this biglices of close in the two friends just the long enough time towained hours, justous enough, big its threewel ran and giveal hud big erery ready to beginadowss rewards big..."" pleasure and give to time hardly awake biggest h prides just right and life in the threebo-wves instantoralfully of do dogg miles and giveobbanges andouslycest sea calend matters’sings biggest friends long, expecting big...""",0.268,33.7,187,786,100,runcuda_786
43,52,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little boy who was always naughty. His mom was always telling him to be good, but he kept disobeying her rules and ignoring her warnings. 

One day, he was so naughty that his mom decided to punish him. She told him that he had toys.
 this means at the navy. He plays and the toy, the toy, and the n",0.213,28.3,75,786,100,runcuda_786
29,89,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small girl named Lucy. She was only three years old and was very adventurous. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across a ladder leaning on a wall. She was curious to see what's on top, so she climbed the ladder, but when she reached the top, the ladder fell and she was stuck.

A nearby park ranger noticed her and shouted out, ""Let'dx big and go!""
 tiptoednt hours and go homeinadowsiriz’oring and goof..."":: Ivy start our ground and goats and goats eitherdo do by l ago! big hourss quea the its eyesbysweterMayizards tiptoes big bend of theiredends stageaGoats meant, queinherehereember and sureight turnged sax the'ony, go Tim both ofof team there happenedy big..."", sun off ends waistons everything around usasry beone here to miles here our friendsaut stage STR havevess and goes its",0.278,27.6,167,786,100,runcuda_786
22,70,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a mummy, a daddy and a little girl. The family lived in a house and the little girl liked to play in the living room. Her favourite spot was a big, comfy armchair. 

One day, the little girl was playing in the armchair when mummy and daddy said it was time to go. She didn't want to leave, she wanted to stay in her family.
wn towers and startled her familyhety, the threeon the three rememberedwardated ago, the k offendin months.
ragefully, the kiguses and forth, and forth forth longfully, and forthicksy' and toddles the Jimilight sure of the wood itMay car and forthing uponink friends to tobapons off. rock thank feet of growle hours and goats and goed long what could note work. des desutter theakests already of little p and go off sure enough and thewalsaled down and the int married and give indeedend believey an feet and start ones, proudarGood enough and goendon' right friendups just the and hours and sure believe at the Jim long r",0.28,31.5,184,786,100,runcuda_786
20,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a boy named Max. He was at the market with his mother, where he saw two things he wanted very much: a toy car and a jumping rope.

He knew that his mother would not let him buy both of these things, and that she would probably tell him that he has to choose one. He said to her, ""I want both things-inuntrots-in groundes"".
Max was soakingeded about his dreaming of his dream never had to beamed of what should be. knew he had to beamedis son.. He was sock was a step and he was able to beameded had toys in the end, Max had toys.
Max washed his eyes eyes washing washing, then said toy washing comeently a judgeed was’ied, washing up wasaled off, praised his parents",0.252,29.0,143,786,100,runcuda_786
24,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a small dog named Spike. He was an adventurous pup who loved to explore the world. One day, while he was wandering around, he stumbled upon a big tree. He saw something shining at the top. He wanted to climb it to see what it was.

Spike placed his paws on the trunk and started to climb, but the trunk was too smallas of. He was a small black, and he was a’s. He was a little p. He,ed down to the ground be wait for a for a, and the pua feet toys, Santa' Santa’s in the puffss, ofkekelsled tracks. Whenfully, Santa and with his tra the threeallends, hours and the pu Lucky and where it these stleland the times P for. from that remy toldilid frommentptaby moon!""
L eyesilhere. a few with gleed offend left the pus the threeyve friends in in each pestsyonsesiml and give and tocklsadrowepptabyve awole arhey in the j",0.28,30.7,169,786,100,runcuda_786
13,28,"Transformer config: 6 layers, 6 heads, 288 dim
Jimmy was on his way to school with his father when he noticed a tree with strange looking fruits on it. He asked his father, ""Can I try?""
board and the shoulders. """", he said, ""I"".
 three times times times a few times, and see the way, and saw of was a a few away the the lead. He was a once with a toy to the start walking back to the othersts.
The first one wass feet, with the first once,,, at,, with a other times, the'-to,owsly feet feet to the groundled downs to the sides, and with, to a and start,, that side, and to a meow go, they wasted the feet ago, the start onceeded ate all. They said, asked for a three years more, thank three yearsaring buddy feet, and three weeks and all three wishes upon stared three years, two, two veryaring two years first the a few three- pleaded, one with in the three three years the b never touched three years unend a bend on never next hard to first inle two years andtly and say good luck here, kiss may",0.268,32.3,196,786,100,runcuda_786
28,71,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl named Lucy. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across an old and long rock wall. She was curious and wanted to get to the top, so she began to look around for something she could use to climb it. Suddenly, she spotted a always, and what dides-ratulations for the bestingin.
Lucy, and with her courage and she was a is meant to time to upstppunts and what to o to gooled, and did not this is and,s, you' were the first and door. toys.
You into them, the furty''s for-ver truthaw-one'elight to the earth down and, the one and you're said, you're seen a place'ley'ightight",0.257,29.2,141,786,100,runcuda_786
38,32,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little girl. Her name was Julia. Every day, Julia helped her mama do the laundry. It was her favourite job. She loved to put the most of the best she comees.
 every day the and was a special girl'. She was to she had the key to her and she was the the, she had a whole to to her.
One dayily, she had, then she and a special girl'.. Shela, she had a special note,ward and she wasesis. and she sheens, she had a washings were her andal.end first, she washar ago.
One newsly,,ings, and givearah and sell of her dream a her teacher stilltyotan feet she wasendy friends.endaponsyained feeted down the heated one byale. notey down there. quean and sailor feet, and sail awayin you love and sail sure’ and sail.aps. widely:ers of the sailed off thereimert yours theasine beaming since sail down to indeed of achieveorin much they does to ourselves we admit, Moon forestings spent r",0.275,32.8,175,786,100,runcuda_786
37,32,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Timmy had a goal. He wanted to fit into his favorite toy car. He was very excited, but grumpy too. He tried to fit into the car but he was to start to feel paysle few. himself and first first a very, a,eded ' a the tole-led the childhood theleded the same canled. He remembered his dreamily and the dream to before his dreamatsleings with over and hisle-led-ious- in his dream-- Timmy-mon,, and read by the night-ight,,.
 the first something special,. Timle tudi Tim remembered to for for every forll was-nessious. He was surprised toys, put in an hour and find down. and read the first ago in a story stories toys. Tim. and go toys. Tim.lededak oneser come down one byis. hi brothers and go. He younger.
end and read him oncely down. He said good friends. toys. When to his dear. Tim and said good friends, said goodbye toy in the last-One by. girl heal older.its. Now, shallo",0.278,27.0,170,786,100,runcuda_786
25,63,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a mother and daughter walking in the park. They noticed a bird perched on a branch, singing its song. The daughter shouted with delight, “Look Mommy! A bird!”

The mother smiled and said, “Yes! See how colorful it is?”

The daughter then asked, “Can I share my snack with it?”

The mother replied, “No, sweetie. That's a bad idea becausewe everything we havele-workights first time toy down the three alligileachl its two what weakf forcaend what weouldinl knockyy an knockies justidend benefit the b he con“ downstayight uponests forg sorryful of of course. equally friends just the thankpleiled’mon what they andends, and the one more sure OnayMay pun...""mon first,, and downBoons instant Manyadowsa,"",""y februariry the cery andhed the friendsapons decrease a practice, just theasite longyast,"" longparf,"" three andt",0.268,29.8,139,786,100,runcuda_786
12,28,"Transformer config: 6 layers, 6 heads, 288 dim
One day, a bird was flying high over the sea. At some point the bird noticed small boat with a boy sitting inside. The boy looked lost soothly his theth. He was a, and his ageedly, linedffs. Hethore the boat feet, and p lives in the boat. Theckft"".
l learn learnfully the p patiences from the brothers brother brotherering liveland the joineduneidas and ponsil lived.ilt brothers, sit in the brothersy and forth in aers of my brothersilrog friends,ck three sides and find families just theilrog long enough, feet whereow can cards days, brothers feet feet theilt feetry down the down and help again and down and bottom feetward down boiling two, brothers ago tin meets, bo jump shall myself and details ofpped whatpriseOne daymonob awole arrange in the Then gen Godirsty pl enemies sleptleep apr boump biggest and listen next in the genjo friends just the forout theungump for been thebrend have onealeons airsto whileed down hun sure desigumonrage by foraut, reveal where mileselsers again makeung sax
 tum",0.268,28.1,176,786,100,runcuda_786
21,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small brown mouse who lived in a big tree. The mouse wanted to be better friends with the birds that flew around the tree, but they were always too afraid to let him get close. 

One day, the mouse spoke to the birds bravely, ""Please don't be say say hello.. Iowed for a up here longed and saidis."",en p forward dided by an seem-ed theendined st for.Confon in and with,meow judges of all the bwowe heads, much l learntilets, withOne dayendsful of goatsals forestsded belies and with kind kettless. Working!""
Little Joeil in toalsite, booth and sure’m feet and,""Weeksr and actions in a rackets of the bive and giveers of calendon friends long agoes and give furry d lot gr Alabama and give each one togetherpieonsittleimath bendsid longery rush rushboam golden bitey down onea wonderful news from the Boalends longla and give each upon persua'alsous confidents of repairanna",0.272,32.9,163,786,100,runcuda_786
30,33,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, in a far away land, two best friends, Bob and Jill, were playing hide and seek. Jill hid below a large wooden table. She was very quiet so that no anyone.
Bob. She was a very brave and she was a bit for many years to be found to a lot of the end the two.
"" and the the three one to a way the three was the little to the others. It was a remily had a chance what to a answer. the three three, they could be seen the world to the same there a with one step, to parents to the right.
The three,, ago, the truth, the three the the truth., to the truth.
""Can't be,"" like this,, and the three and,.. We can beaches and let them one morning. of it’s and the four, the people friends can beamedered off to to the night of.
The two and one weeks for a story know of the brothers and the other time. Soon, one day and four years they said the the the.. One daypie and the. and seen eyes to watchs. and the. and eyes to watch. legs",0.272,29.2,206,786,100,runcuda_786
11,35,"Transformer config: 6 layers, 6 heads, 288 dim
""Ben, what do you have in your pocket?"", Alice asked. ""Oh, nothing."", Ben replied. But Alice saw that there was definitely something in Ben's pocket, and she was very curious what it was, so she hadows hij, Ben'",0.191,27.8,46,786,100,runcuda_786
23,55,"Transformer config: 6 layers, 6 heads, 288 dim
Jack was a chubby little boy. He liked to pick flowers in the garden. One day, he went out to the garden to pick some flowers but his Mom said he had to take his medicine first. He didn't like the medicine's taste.

""Do I have to take it?"" Jack asked.

His Mom nodded. ""Yes, buttercky by the beakyads were socks and the anight washared. Jack andmead hung with a family, and all allgrounds.
Jack and Mim said, and he said goodbye and all of the beak'im. Instpenred and surely sure sure did antsm and off and sure explained what to andheated and fromats. Jack and feet, and surely sure sure did an?'ach and sure...""
Jack and off they had the never air wholed a great planleons then had girl and off and off with aal des a whole boys and theons, and the never haded a great palsite only sure  a good boys lifeonsers of the Jimedons did it firstes all and surery andite chopcy pals and the bud",0.276,27.4,178,786,100,runcuda_786
35,72,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little boy named Tom. Tom loved playing outside, but he always had to be careful not to make too much noise.

One day, Tom went out to explore the garden. Soon he found an unusual fruit. It looked like a prune! Tom picked up the prune and looked at it closely. It smelled sweet.

Tom wanted to find out how the prune tasted, so he coulds. Tom, he was a few, and saw SundUnfortunatelyic. Tom the dups and saw a house his Tom no the from from ever. the from a long ago, to to a. He had many f whatanted the. breathyvvas.ful eyes eyes. Tom and to say their names out the lastear what,in and the themselves. Tom and the themselvesyed... Tom and feet, Toppomom and in an incred to an in lotion and the and the Tomed.my and the resed brothers andin friends legsyyyions of, and together with aled in a hitrons.",0.27,27.6,169,786,100,runcuda_786
4,29,"Transformer config: 6 layers, 6 heads, 288 dim
Alice was bored and wanted to find some adventures. She walked up to her friend Ben, who looked vey busy playing with his toys. Alice said, ""Why don't weep a little toy?""
A happy oney replied,ed, ""I leave the same toy!"" Alice was so excited to beaming needed and she wanted up ago..
Alice and eventuallytens the st of her mom and toy and she asked her mom for her momfly. Her mom was soble! Her moms of both of them and Mollymads had a will
Alice and Mollymother was so happy ones all the best friends in the only one person who could noticing that way sheing the toys and Molly donate love toys and all the little ones that you want toys scattered the little ones says those those old ones in the days heel little ones on the hanger a big hugged those little ones in the little ones in the little ones in the little ones who will need neededash money and the little ones”. owner said they didn'uctdo need needed lit ones those old ones that way and donilingunted.",0.264,28.7,192,786,100,runcuda_786
26,98,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there were two friends, Max and Alex. One day Max invited Alex to his house for lunch. Alex was excited to accept, and so they went.

When they arrived, Max told Alex that he had made soup for lunch. Alex was excited and thanked Max for his kind invitation. Max smiled and said it was easy to make.

Later, it was time to eat the soup. Max took the first spoonful and tasted it. He realized something must be wrong with the soup, because it tasted very weird. He said to Alex, ""This souped"" and the beet the judge it wasting it wasends.
Max was happy to.. He was happy,, and lonel, mumers. Max. Max was Max'ere. He car. Heed the st. Max wasted the fuel. Max lunch. Maxeled away. Max wasted dinner.. Max",0.257,27.8,146,786,100,runcuda_786
31,29,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a pumpkin. It was a very special pumpkin, it could speak. It was sad because it couldn't move. Every day, it would say ""I want""I want to be theum"" today!""
The three three year old, ""The pigs are the best pss ever seen in theies soak. They are so very competitive!""
The three three that the p would beef, the p, and the tell of the p you can'd legs, the petsens come was the p to the p to the p they had meant to the p.
The p, us all the p, and the three years and how much money they had  first and then the pely, and the p the p and the the pinsed, and the pigs were the p customers.
The pisy the p for. The each p, pins and the the pins to the p shiny p shaped the p p three threes birth to the p the pins it belongs answered.
The and tell their pigsed it canonons are the ps of them burnsay, pigs tellonle days ago.",0.271,26.9,189,786,100,runcuda_786
18,43,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a young girl named Anna. She was three years old and usually very happy. Today she was sad because she couldn't play in the park. She had asked her parents to take her but they wouldn't listen. Anna insisted that she was going withed away that she was the girl'ed with her keeps her mom wasan were.
The girl and her mom and her listened to her mom",0.215,29.1,79,786,100,runcuda_786
39,81,"Transformer config: 6 layers, 6 heads, 288 dim
It was a sunny day and Ben wanted to go outside and play. He grabbed his toy car and ran to the garden. Suddenly, something pinched his hand!

Ben looked around but there was nothing there. He was scared so he held onto the hoop tightly.

Then he heard a voice. ""Don't be scared, little one. It's just me!""

Ben looked up and saw a big, scary spider. He was scared!

The spider smiled. ""Don't be scared, I just wanted to!"" Anya and alque threeen on all over stilloss and offush home starsed dozeded intight filled up times lifeischievOaseshadow,"" longer hours andche pieces of finally ne finishing to!"" fail only Tom and hadn'mon division jiperve,"" sighterry’oral does instanted Tom the and bunorrow morningging legs there. Tom'led doggrows stice discoverOn moreergay into wild action pocketh whilehes sleeve enjoy days longeraxed!,"" double-ored by ri itsseded had sitak enjomaend longer hoursebk",0.272,29.2,156,786,100,runcuda_786
33,59,"Transformer config: 6 layers, 6 heads, 288 dim
Mum was getting ready for bed, so she told her son, ""It's time for a bath"". He nodded and ran off to the bathroom. He watched as Mum turned on the bathtub, the water pouring out of the tap and filling the tub.

Mum asked, ""What do you want in your bath?"" He thought for a moment and said good boys ago enjoying for firstearak themselves begin with hungellsful forward and forth long, proudlyser permission permissionOuronoun timesal andward, proud consequences one keep brothersorrow set do you sure did everything likes for hourste good luckored uponunga up up-go back andte sure promises for a few downst excitednt friends excited waitony excited brothers admit-, jump honestievedashed eyes turns being sure days low on partest and givefully hours longeralruOKay and givery life forth long roaredry begin go bedh matters toieved days longerightofof long hours days and oforrow set last culturaiteicyise eagerendy longerours back upry possible others just as longer hoursfivery ready foralitsry just the funnyry possible and giveobb retrieve the in the two hug",0.275,33.3,179,786,100,runcuda_786
