example_id,prompt_len,gen_text,time_s,power_w,gen_tokens,block_size,power_limit,config_name
27,44,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl called Emma. She was only three years old. One day, her aunt said to her, “Emma, would you like to go out with me to pick up some flowers?”

Emma was very excited. She said, “fection the first and put to her.ower, my Mmlamedllittle Lealeded. He and stample Myy,ather,ilightearendo the steonlble first stepsffy find downstMayo’atheratsiskatheratheraslight others,,ather the step Papa",0.228,27.2,76,32,100,runcuda_32
2,66,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a hamster in the forest. Every day, he would walked around the forest and looking for adventures. One day, he heard someone calling out from behind the bushes.

The hamster listened carefully. He realised that it was a small mouse calling out for help. It got stuck under a heavy log and couldn't get out. The hamster immediately realized that but,ring,atoes around and from the and Faras,row times felt the- said, ""Ityty, my four brothers and ear who', through the far away one,row andedkey friends neverled close to learn much more shop upon be scrap, dayssi learn live sureless oneed friends toys think about whatack confidentled funnyland the Lisaement.,"" learner toittle orack'endsing learning ‘a happily'ends the days zoiclessyased in the Brow conversation just doesgsgs"".
lessyared it uponble upon books, patienceingyy friendslite feetanceed disearyyed in favorite friends list shadowsden near forroworal down earnedlesselycheliice friends to makeionsaled might one,""Weal",0.284,33.5,161,32,100,runcuda_32
41,50,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a boy named Sam. He was three years old and very naughty. One day, his mom told him not to touch her phone but Sam did not listen. He picked up the phone and started playing with it.

Mom saw him and said, ""be careful not to gole.ice cardsiceits first. Sam determed toys and all one watched.. Samle and, Sam askedisymed.iceed Sam and inady eyesen andited One., every saidleed in and readet... Samleeded a three,.et and readung,,ice and watched a a smallively feetss and readet from feet down. bottom and, toysiled. seenur start and count by already one. fourerer down and and,,,,,,,,,, done the a already one toysy threeces the feet feet go to gos toter.
 come. Whenbric theadowsedleed asadows. bottom.ls and and feet, toat on as one by.es come and while before before for. for. done longed from cut andas two shortants onled,ed down boived",0.275,29.9,157,32,100,runcuda_32
32,39,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there were two friends, Sally and Joe who liked to go to each other's house. One day, Joe wanted to visit Sally so he walked up to her house. He knocked on the door, butout was aged. obed the last night wereZip customer saiding theZip jumped a pickedts the first a admit muchZip foreor neveriae andels been noed inrow went Joecon in oneys sat hard sticks right away did new knock there didededed up live uped didden At Is stories foretime in returni' sat stringid was sater,. nineby sticks,as they sat to abyitsButinsliespeso Tom On big brothers. first trees pickalid heard times-inedinners and feet tallbed idea loted,cksaded into hunings up so two two firstry,, ready meet lot meant it agolopesy around indeedebastingsingsloadyady nedryrying and givebyise friends doeslessces first shiveror happily feeto treesely STRry climbedryingly down“roes reality emb shidious friends toysMany five two more daysumber feet, step crowns",0.279,33.4,159,32,100,runcuda_32
36,38,"Transformer config: 6 layers, 6 heads, 288 dim
Once there were two friends who were walking together in the park. One had a cane and the other didn't. The one without the cane wanted to borrow the cane from the other. But the other friend saidle, the othersends all curious sadlyaky, the far and it saw, the.
Theaponlelble uponys ready and eventually four years admit it said sizeained andment the the Bolove was filled with aappyilingwormiled learn toysast up aheadlwed put the farared thought and putam the leftone toiled home gatherednt off the sail newgrmented from threeellsly' new thinking uponrowor ago 'Yougs did.' waters andils new surec'ills'Itientests favorcer' and giveatterattery even said awayite days only waitingllliteatsry confidence-shhe persuase ned cook freshhes dinner cu first newanestsests heightl bigooy close and,' footprintbling theting a wonderful boys newuffar beamed afterish and usoreests downships seen lookedappy television'ces wasob big and sizes and tell stories,eshcing in the neareseliledends into",0.284,28.0,154,32,100,runcuda_32
42,62,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a black cat. The cat belonged to a little girl called Katie. Every day, Katie would take her cat for a walk in the park. 

One day, as Katie and her cat were walking around, they saw a mean looking man. He said he wanted to take the cat, to which she replied ""This cat belongs', K by myself"". Kash the cat wased colouredd the cat, the cat even the her to.
Katie a, Kisy each time. She was to be a the cat and waseded her momers. Shebouters andJames theiskers and and she was a rem how with p,""ay tend.
opers'' listenerers to beefarars were of the, Louise once seenon in Louise. seen was p a humaned away.
ats he was heing and three and Louiseargedversvers mistake.ungung wasle come, tailared human the mouseles the Mouseigs of from far awayarencak Tweety'athar.ungc'ung upon youighbed itself legs.ung for againstyle went fromungungung me done was once. seen done",0.277,33.5,169,32,100,runcuda_32
16,49,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little bear named Diva. She was hungry, and wanted to bake a cake, but she didn't have any sugar at home, so she decided to go ask around. She started walking and met a squirrel. She asked the squirrel, ""Would you happen wrong to"", and told the story and the lieded and the catsers. The liberedships goats and since they are soaps, and they are the cats are the first ago when, butter, him said from the bakes. He is the three years old, the beives them both kend butter.. He is the beamedinged to be humans said, be humans bears and be Little setup and they the be' come and find be the be the be beams from. He to count. Cl ateighed for. He was said themButoral. He am only beams, Claling: Cl Cl  for ourselveshing feet'’ slice beung toas said one did away to please. done cat' To look a jumpsung six Lung the jal admit,,liiled bottomlelaces a uponings'tr toy",0.284,30.8,178,32,100,runcuda_32
19,55,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Grandma was in the kitchen getting ready to prepare. She had the ingredients for a tasty dish.

Grandma said to her granddaughter, ""Are you going to help me make this meal?"" Her granddaughter, Jenny, replied, ""Yes, I will help you!""

Grandma and Jenny began to prepare the ingredients. Jenny was clumsy. She dropped’s the bearss go and the three, of three,, one step their a in sipping into theboled,, and one bys and in the its from outside in in as one foot,, Littlefection in as three,, and said saidle nightid,.. in times, roamed Joele down and a smallaredlung,"". golden Little near,, one first in in golden feet downward, to the first.unglittle happness down the the thel down and and and downidamedung in hungungersed all theble down andased hal down andareded, to sleep,alsalals toileded lot times of mine its furung the left ourselves each dayy down and sail",0.278,29.4,158,32,100,runcuda_32
0,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a bunny in a field. Her name was Lucy. Lucy loved to have feasts and parties with her bunny friends. One day, when Lucy was about to leave for a feast at a friend's house, she realized she's starting to feel sick. She was so weak she could beaminged'ry useks and she in the happily a puffle a bit hard.
One by. and saw stateingled. Praywood a cardlinsy patience and veryards. you afraid of a human.. Pajinsyy.rowance Pat upon isedotted and in to poney free bo bo- ab upon friends notebookest. about 
""son. weekss. Pcomed ited its to wide-rayous the patience wasang come fromed nothing washingtime p three.uz that three quickly designed habitedared in an p p. P, p p over only only betweenness foreshout uponinliciveb and in sideold learntsittle heartbown' and all intotrate inched p growablyittle. That brightdows-.dendsight true an",0.277,33.1,155,32,100,runcuda_32
43,52,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little boy who was always naughty. His mom was always telling him to be good, but he kept disobeying her rules and ignoring her warnings. 

One day, he was so naughty that his mom decided to punish him. She told him that he had towfound. He brothers and in outside the family brothers explaining what toeshadow watched him eager the getprintbo the brothers, and how for myself she hers stepped, telling them themed cutly brothers asending much more in the in the to,om'uallyShould weeds out!""aps sharing a living in hisend, otherwise mes sav everything aside too muchok down in these sure the them cut and finally most of their momever and sail so happy on down determined tellingently toss their threeendendendendendendendendendendendendendend low outside’ upythto cut off,water gener home endlyendThere, outside hisungai downro plants weekshipper blyflow a lotion stDothyy cut takeuallyedaa begg real ago you a chanceungract mattersm theendingets usend hours luck home alone indeedree dream widely hand their Keep",0.281,28.7,174,32,100,runcuda_32
29,89,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small girl named Lucy. She was only three years old and was very adventurous. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across a ladder leaning on a wall. She was curious to see what's on top, so she climbed the ladder, but when she reached the top, the ladder fell and she was stuck.

A nearby park ranger noticed her and shouted out, ""B since sure herly listeneryves or sat hersbed up new reeded at haymeilpt responsibility stroked mom and page at side agoMayue daysend legsful friends inside.ests dogged differenceions, expecting an egg threess and see retrieve InGobyedenlyThree lots ofadows did and hoursful bud shallor'It right where On begin and what noteIt' didess'ray middledfully tonings possible minutesry orinners admit friends times, hunged ago, tow anywhere downaaawoaslees hished and off of forever newowed dids androw friendsried admit meet first luck",0.284,33.0,172,32,100,runcuda_32
22,70,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a mummy, a daddy and a little girl. The family lived in a house and the little girl liked to play in the living room. Her favourite spot was a big, comfy armchair. 

One day, the little girl was playing in the armchair when mummy and daddy said it was time to go. She didn't want to leave, she wanted to stay in her grand. She,fire, she was, the,ife'le, the first he for the firstorrow,ed, ' somebody for ining theaed for for the time to weedy.... for with amy'l, nothing, discussed a stuffise reached a no roared the cho InsideThess middle things than before correctly first since choatsas willica.
M forleballed.afick mashed for jumer withunch the j ofatsed his handsome stuffy rulering
tening did not tell jailorrow,ed outnumbered show choas rocks. On leg piecesess for plate for choppedhr cho showeron upon cheese a chopped for her teddy tri Cependantlible said as much",0.287,33.6,166,32,100,runcuda_32
20,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a boy named Max. He was at the market with his mother, where he saw two things he wanted very much: a toy car and a jumping rope.

He knew that his mother would not let him buy both of these things, and that she would probably tell him that he has to choose one. He said to her, ""I want both kolly Bogr, tin Max and what he den had your sure notest sureads orets!""i' that, oneden for happily go ago Sueighter days never j off kindness handed theopstear inight weeks longed’moned in the furry note middleful treatsatsels for sale justButtrestnightimadyrug brothers thought off ofastend sipsould’trary in the wild ones compromast five admit think of questions през STR plays noteton ago, cre hang per along across $.ryrat note judess does quickly chopped cardboard competast there, and give for. friendsasureedsMay eventually dressed wild noteTodautiously STR only plantsropt voiceirsty note res ruleorallessy floMay and give up high-Butter each downter hungoral down low and",0.285,28.7,176,32,100,runcuda_32
24,68,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there lived a small dog named Spike. He was an adventurous pup who loved to explore the world. One day, while he was wandering around, he stumbled upon a big tree. He saw something shining at the top. He wanted to climb it to see what it was.

Spike placed his paws on the trunk and started to climb, but the trunk was too small, p missing a few hisleland. Herelop and pway two,,ed,,,,,,,,ed htyss h. Pat Pat a littlekey feet.
t,,,,,,. division, patiencefort,,s boy Max and sticks andilorn, the friends, the:",0.242,27.8,104,32,100,runcuda_32
13,28,"Transformer config: 6 layers, 6 heads, 288 dim
Jimmy was on his way to school with his father when he noticed a tree with strange looking fruits on it. He asked his father, ""Can I tryro, never ash andig believeed.
roNo, helings the Kingased off him, roaring buttervledly explained from for a atff thefashed his roaring dlyedckckck the ro tol differently forirsty l the pl rather than Cl quey chanceischischieveryirstthyout the King-It ton biggest spl. of.ful ruled-It jhedigatorcho bFineryeryrollir crowded manoas done thisedappy friendsl pleasurelessish doing.- which small enoughBut reflection in jococ did inched thoughtery perts firm firm enoughdiguFin possible and giveirst risk greoncod running around usuringFeast shalllessood one ended they down, one co chubmentrowy first dressed two happyone on the pigued up!""lop first new readyto two del. sureryliness talon faces percheless hopingptid convUnderigh and offnthy amatterively indeedats shiny spentingly benefit therery could",0.272,28.8,143,32,100,runcuda_32
28,71,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little girl named Lucy. She loved to explore the world around her, especially when it was bright and sunny outside. 

One day, while exploring the nearby park, Lucy came across an old and long rock wall. She was curious and wanted to get to the top, so she began to look around for something she could use to climb it. Suddenly, she spotted a few away down downstings into on and was and was Maisy had her..
Thez was explained to the first a experience the cornerationend iron was a few and sawios sat-toles the L boit the the stampings her downal aounds fleas were things toysstimededing down and boardasdck, Jessian L Jess",0.247,29.0,128,32,100,runcuda_32
38,32,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, there was a little girl. Her name was Julia. Every day, Julia helped her mama do the laundry. It was her favourite job. She loved to put the girl.es in the same, they were was a album runningkeeper. One day was the one withs bud and one of.
The thes and the the first voice so she wased them were the same Momers said it was welcomeggy. The a momently wass. He stirmerbsout farachesleableed theMendendy Suss the st sheill sail, the camped stared the..."" upon anxeded emerives them sureden to many years as long agoededededasted.
 excited about to ready sunays eggs plants towards the three years since year devendur just trees its furould beives grewend beef downend in alreadyendicy st trees noonas ofAndon excited about come from see sees divisionastves oneden ago as long ringlslMayiceThey head together,Mayidsed down and happous least near available stared with",0.277,28.4,157,32,100,runcuda_32
37,32,"Transformer config: 6 layers, 6 heads, 288 dim
One day, Timmy had a goal. He wanted to fit into his favorite toy car. He was very excited, but grumpy too. He tried to fit into the car but he was theub in the faroringro was t controling theeverleersing the slowlyice. Heesen the a fierce, and sailorerasty heard theone faral finally learned aendedingly farin lot'd theous and sailorar rely overlbleb readyerals tried firstely a sea tailfullyfa threeendivesle meetsest knewls feet the Jim brothers finally achieved and down a mightyiled up note full pe problemsif affordyed sawensy in accomplish sir right toys close in the cook trees displayed at themonelyleuiseone.,""May anyouldaryships of enough,orkicubishyy feetle heard herself toaveleeeabraedoral and performonyests,"" down Onub had never dileon confidentleonsons comeles beneathMay enjoyingals and give..."",""Well promjoyto did to down onesone in the nextings up aheadiceolly be does pl marriedals afterests come outden up ahead a lotionedMay topt",0.278,33.2,150,32,100,runcuda_32
25,63,"Transformer config: 6 layers, 6 heads, 288 dim
Once there was a mother and daughter walking in the park. They noticed a bird perched on a branch, singing its song. The daughter shouted with delight, “Look Mommy! A bird!”

The mother smiled and said, “Yes! See how colorful it is?”

The daughter then asked, “Can I share my snack with it?”

The mother replied, “No, sweetie. That's a bad idea becauseoursigu upary walked in the and where it to learn. quey Sue evil down andons, queered forirstade deciding lear searchatenheding a kwers,, and Sue read scales toockets ofats shoesed in theak' backup and butterons happen..."" hill in the Ann and enjoyingedged ago which ones ones saworal to enjoyingedyats in the Ann, proud happily patience stop learnedast and let'oade ago Sue'syills mattery down from the Ann' on times noappy just asendinguring and given from that talking and out the ago muchtimeendsaken in theavy,"","" lots of thea did tag divisionite wildMayiteast sing alreadyess andaps repliedhed down down",0.288,29.7,165,32,100,runcuda_32
12,28,"Transformer config: 6 layers, 6 heads, 288 dim
One day, a bird was flying high over the sea. At some point the bird noticed small boat with a boy sitting inside. The boy looked lost soar is a young child. lly andighty theastleding the fish, the boy, ""Fine the, littleapy, in to. The fish, the weekended in thecks of the sealess brothers and from for sale sale upbeinlelted intoced wood hands shoesday' excited to a fish soon the manfti cherwe onceone is excited aboutlny’ was oneite One byvelittleinged asklsro handsged checklcomb feet a fishesOne upon, sitestsingly Bobllonights after eightl feet inendoaded also brothersamley reflectionlels finally oneFinoe finally dust from check exchangeyrothliniverelsesirittle flocoming discomedive squash disette say thankle:les been rippOnce upon greatientless one becoming: Aunt down oneest brothers, little ruler long, expecting bugs, together,, conges sonsssoral and feet plumlepped to swestes groundiceFin and find sw: ice",0.28,33.5,145,32,100,runcuda_32
21,54,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a small brown mouse who lived in a big tree. The mouse wanted to be better friends with the birds that flew around the tree, but they were always too afraid to let him get close. 

One day, the mouse spoke to the birds bravely, ""Please don't beard, my childers a one of that Christmas nighttimeens to the two a year ago be meatland,oar,""
 against Christmas nightens encounteredasil over three days hadmed, gathered the besll Lisa trioise ofidtalkendall first,die turn toed shares couldo an hour",0.231,27.2,99,32,100,runcuda_32
30,33,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time, in a far away land, two best friends, Bob and Jill, were playing hide and seek. Jill hid below a large wooden table. She was very quiet so that, Bob was, Sam, Joe'ley and soon became aOKiceated in ear and foot. and Sam it becamey come by for the nightlster.
 the nightack anderilweed the Bobear and soon. Bob off, Sam! Asy and then once inwardkeyal what they across the chub andyyyy tow learn thanweat’llelout overskay'nefection inched backyard peed did listened harder and sail until by next exchange, oneash.. anxy in the night learn sleOne for ourselves eachattedone stepped and tell towards watched in the night admit, one admit, ready tell below admit until come backed in in in in do st pers should shalle whether much-trigu shadows in gois an old fade. new teachine beamingins shalloooo outside enjoena tipteighton backward heest possible searchingout come out filling shouldning large punch sleeps shouldWell have an old decrease st indeed jump",0.274,33.6,170,32,100,runcuda_32
11,35,"Transformer config: 6 layers, 6 heads, 288 dim
""Ben, what do you have in your pocket?"", Alice asked. ""Oh, nothing."", Ben replied. But Alice saw that there was definitely something in Ben's pocket, and she was very curious what it was, so she decided either to explore the world.
Aed the keyships of to the poring the Alice'l inside sheomice went open patience. She Alice'venTwanny and Mayl forth she ski hours already for ways was andamed inleise their three towath the three friends. and replied.
,ather,ather, plants may have cutout hold ago when liftels’ too noonamletriguetasack them it aswe did,ather the learn agoppingouted down there des.aredy L revengebornlybrouragecomer her three trees, them a lotion'On biggest around three them Yes buddyush howlptl runs left do of closeestear see what andry ouranges noungry the,ryry choed loted sureeylessidols After hose on and ned, my reflectionidonBut hours longed throws themendingending their takenouldor des sleep howlptlillselled kept towed",0.275,29.2,153,32,100,runcuda_32
23,55,"Transformer config: 6 layers, 6 heads, 288 dim
Jack was a chubby little boy. He liked to pick flowers in the garden. One day, he went out to the garden to pick some flowers but his Mom said he had to take his medicine first. He didn't like the medicine's taste.

""Do I have to take it?"" Jack asked.

His Mom nodded. ""Yes, his himather meansid theden people waitingteather.is sureed, sincey Mousean-outouty and off to for queerid downfection he took a fierce.
aled Flaced animaledared backyardendves the FMay quean tiilicid trees thanouteared.' stories of course. que sisteredingsed awayight ago queer yourself new diditased lotion seen sure everything around towed possible andasted in timesend come from that big feet,irstased just'endingiskise friends yearsla responsibilityined leungaded prove onours andidTheyoofischievward did sunsh big newsatteridtensorflowry'ed lotionung Sureed did itung buy undaendendingout true while reader. forthend legscketimeend doeszed you by or",0.285,33.1,145,32,100,runcuda_32
35,72,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a little boy named Tom. Tom loved playing outside, but he always had to be careful not to make too much noise.

One day, Tom went out to explore the garden. Soon he found an unusual fruit. It looked like a prune! Tom picked up the prune and looked at it closely. It smelled sweet.

Tom wanted to find out how the prune tasted, so he was things. He was a bear orear batternos.iceys.ls and the the she was toys theys",0.218,25.7,95,32,100,runcuda_32
4,29,"Transformer config: 6 layers, 6 heads, 288 dim
Alice was bored and wanted to find some adventures. She walked up to her friend Ben, who looked vey busy playing with his toys. Alice said, ""Why don't weow.
ement three. Hebotted a three-b. After a few ofty a around in alreadyb and enough he was three off in thefoundy and by byboard inisy Insteadhoutbs and advicetgetend to fly down to meant,endared in hope intr the patience in alone done as muchyathbs reach for a seen muchend a bath the in below and downward the thebungendall and for it was seen everydayboss it upon thereaksinedendall on the ago in inearba floating. upon a the nighted high low. inspired,iout thearedededededed you lots of low watergsornendend a low theyedOne downty low the Ted,id. below thap, to earor down low did. forth downal atr down a loweded down lowayed the reflectionle controlungung in in in the ago theimrat a thmerest trees tham does heated for division3 down in the",0.277,33.1,164,32,100,runcuda_32
26,98,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there were two friends, Max and Alex. One day Max invited Alex to his house for lunch. Alex was excited to accept, and so they went.

When they arrived, Max told Alex that he had made soup for lunch. Alex was excited and thanked Max for his kind invitation. Max smiled and said it was easy to make.

Later, it was time to eat the soup. Max took the first spoonful and tasted it. He realized something must be wrong with the soup, because it tasted very weird. He said to Alex, ""This souparearend all the stecheli and chance toastound the unlesslandcon friendsice maduna knock anditsBut chancely toys from the jizeten more and chance fromamed andastastendcket friends rather the steed chanceuna expl been upcomingug lot chance’oral throws down uponice sold outside and lots a big feetpeub footueals sisterowseryprintittle aedub there and askvioused lotion know one riestys okay belongay court feeteltice knocked andy andallowed whole patience chosenin oldorrowatsone in the lot ofs nooneone inside",0.297,33.7,175,32,100,runcuda_32
31,29,"Transformer config: 6 layers, 6 heads, 288 dim
Once upon a time there was a pumpkin. It was a very special pumpkin, it could speak. It was sad because it couldn't move. Every day, it would say all her friends higher and the, and the one by aing him the passed.
tto the notbed and furley a remendended startled a sounded shopleid closeing back in orungend and stamp,ung. If the one watched totole,le friendslellele legsledlble the legste ate a highy and makeing ale friends..larbed close,ather come and step back and surelele close toysy and andung in intr momentsightahlinkung.ledlar friendsil before nearadows in the Bo agoendic remy close andaw ti by foot byung andaw. long, stepped in reflectionle andaw shoalends waiting inlended dogged please, andawas times theed to beetound friends byove and go there andawlesite foot'idunged afternoon daredear fored toid and by to estsests onend feet weigh shalle. bottomed to",0.279,30.6,149,32,100,runcuda_32
